date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:53:59	774290/774290	---M--	200	added ('OK')	image/jpeg	etag:1522565658	https://img.itch.zone/aW1hZ2UvMTIyNjQxLzU2NDkwNi5qcGc=/original/uyMGPM.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMTIyNjQxLzU2NDkwNi5qcGc=/original/uyMGPM.jpg	(from https://nusan.itch.io/fragments-of-euclid)
08:54:01	16621/16621	---M--	200	added ('OK')	image/jpeg	etag:1502104757	https://img.itch.zone/aW1hZ2UvMTIyNjQxLzU2NDkwNy5qcGc=/347x500/jZy9id.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMTIyNjQxLzU2NDkwNy5qcGc=/347x500/jZy9id.jpg	(from https://nusan.itch.io/fragments-of-euclid)
08:54:03	21773/21773	---M--	200	added ('OK')	image/jpeg	etag:1520528319	https://img.itch.zone/aW1hZ2UvMTIyNjQxLzU2NDkwOC5qcGc=/347x500/%2F667RU.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMTIyNjQxLzU2NDkwOC5qcGc=/347x500/667RU.jpg	(from https://nusan.itch.io/fragments-of-euclid)
08:54:08	1185586/1185586	---M--	200	added ('OK')	image/jpeg	etag:1522565665	https://img.itch.zone/aW1hZ2UvMTIyNjQxLzU3MjkzNi5qcGc=/original/0scUFz.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMTIyNjQxLzU3MjkzNi5qcGc=/original/0scUFz.jpg	(from https://nusan.itch.io/fragments-of-euclid)
08:54:10	999919/999919	---M--	200	added ('OK')	image/jpeg	etag:1523980439	https://img.itch.zone/aW1hZ2UvMTIyNjQxLzU2NDkwNy5qcGc=/original/RiMz4S.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMTIyNjQxLzU2NDkwNy5qcGc=/original/RiMz4S.jpg	(from https://nusan.itch.io/fragments-of-euclid)
08:54:10	1091/1091	---M--	200	added ('OK')	image/png	etag:1522362595	https://img.itch.zone/aW1hZ2UvMTA0NjgyLzQ4NjMyNy5wbmc=/32x32%23/4T6Ubw.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMTA0NjgyLzQ4NjMyNy5wbmc=/32x32#/4T6Ubw.png	(from https://nusan.itch.io/non-euclidean-room)
08:54:12	807190/807190	---M--	200	added ('OK')	image/jpeg	etag:1523980442	https://img.itch.zone/aW1hZ2UvMTIyNjQxLzU2NDkwOC5qcGc=/original/yq+RWU.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMTIyNjQxLzU2NDkwOC5qcGc=/original/yq+RWU.jpg	(from https://nusan.itch.io/fragments-of-euclid)
08:54:51	1193/1193	---M--	200	added ('OK')	image/png	etag:1523980491	https://img.itch.zone/aW1hZ2UyL3VzZXIvNzI0Mzc2Lzc5OTg0MS5wbmc=/25x25%23/5tAaeM.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvNzI0Mzc2Lzc5OTg0MS5wbmc=/25x25#/5tAaeM.png	(from https://nusan.itch.io/non-euclidean-room)
08:54:57	2249/2249	---M--	200	added ('OK')	image/png	etag:1522362574	https://img.itch.zone/aW1hZ2UyL3VzZXIvNjY3ODQ1LzcxNzc3My5wbmc=/25x25%23/3Nkxn4.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvNjY3ODQ1LzcxNzc3My5wbmc=/25x25#/3Nkxn4.png	(from https://nusan.itch.io/non-euclidean-room)
08:55:01	5134/5134	---M--	200	added ('OK')	image/jpeg	etag:1522306264	https://img.itch.zone/aW1hZ2UyL3VzZXIvNTA5MjA5LzEwMTU5MTIuanBn/25x25%23/OsWsWf.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvNTA5MjA5LzEwMTU5MTIuanBn/25x25#/OsWsWf.jpg	(from https://nusan.itch.io/non-euclidean-room)
08:55:07	1797/1797	---M--	200	added ('OK')	image/png	etag:1516106424	https://img.itch.zone/aW1hZ2UyL3VzZXIvODgyODYvNTE4NTU1LnBuZw==/25x25%23/CXxbSt.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvODgyODYvNTE4NTU1LnBuZw==/25x25#/CXxbSt.png	(from https://nusan.itch.io/non-euclidean-room)
08:55:16	23080/23080	---M--	200	added ('OK')	image/jpeg	etag:1522362574	https://img.itch.zone/aW1hZ2UyL3VzZXIvMTkyMzk0LzQ5OTA2NS5qcGc=/25x25%23/fNkiRJ.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvMTkyMzk0LzQ5OTA2NS5qcGc=/25x25#/fNkiRJ.jpg	(from https://nusan.itch.io/non-euclidean-room)
08:55:27	24450/24450	---M--	200	added ('OK')	image/jpeg	etag:1522362567	https://img.itch.zone/aW1hZ2UvMTA0NjgyLzQ4NjMyOC5qcGc=/347x500/UtTtWg.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMTA0NjgyLzQ4NjMyOC5qcGc=/347x500/UtTtWg.jpg	(from https://nusan.itch.io/non-euclidean-room)
08:55:34	21744/21744	---M--	200	added ('OK')	image/jpeg	etag:1522362567	https://img.itch.zone/aW1hZ2UvMTA0NjgyLzQ4NjMyOS5qcGc=/347x500/VMYefz.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMTA0NjgyLzQ4NjMyOS5qcGc=/347x500/VMYefz.jpg	(from https://nusan.itch.io/non-euclidean-room)
08:56:53	2247004/2247004	---M--	200	added ('OK')	image/gif	date:Mon,%2012%20Dec%202016%2013:30:49%20GMT	http://lezanu.fr/LD37/Stairs.gif	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/lezanu.fr/LD37/Stairs.gif	(from https://nusan.itch.io/non-euclidean-room)
08:56:55	27194/27194	---M--	200	added ('OK')	image/jpeg	etag:1522362567	https://img.itch.zone/aW1hZ2UvMTA0NjgyLzQ4NjMzMC5qcGc=/347x500/fEdIDi.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMTA0NjgyLzQ4NjMzMC5qcGc=/347x500/fEdIDi.jpg	(from https://nusan.itch.io/non-euclidean-room)
08:56:56	905918/905918	---M--	200	added ('OK')	image/jpeg	etag:1523806678	https://img.itch.zone/aW1hZ2UvMTA0NjgyLzQ4NjMyOS5qcGc=/original/EE1YaA.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMTA0NjgyLzQ4NjMyOS5qcGc=/original/EE1YaA.jpg	(from https://nusan.itch.io/non-euclidean-room)
08:56:56	1022238/1022238	---M--	200	added ('OK')	image/jpeg	etag:1523806674	https://img.itch.zone/aW1hZ2UvMTA0NjgyLzQ4NjMyOC5qcGc=/original/bMFOlC.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMTA0NjgyLzQ4NjMyOC5qcGc=/original/bMFOlC.jpg	(from https://nusan.itch.io/non-euclidean-room)
08:56:58	955048/955048	---M--	200	added ('OK')	image/jpeg	etag:1520936401	https://img.itch.zone/aW1hZ2UvMTA0NjgyLzQ4NjMzMC5qcGc=/original/KeBXyC.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMTA0NjgyLzQ4NjMzMC5qcGc=/original/KeBXyC.jpg	(from https://nusan.itch.io/non-euclidean-room)
08:56:59	21025/21025	---M--	200	added ('OK')	image/jpeg	etag:1522362567	https://img.itch.zone/aW1hZ2UvMTA0NjgyLzQ4NjMzMS5qcGc=/347x500/nYBQ1o.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMTA0NjgyLzQ4NjMzMS5qcGc=/347x500/nYBQ1o.jpg	(from https://nusan.itch.io/non-euclidean-room)
08:57:05	2030/2030	---M--	200	added ('OK')	image/png	etag:1523196478	https://img.itch.zone/aW1hZ2UvNzcxNzkvMzU5Njg2LnBuZw==/32x32%23/yzKHOQ.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzcxNzkvMzU5Njg2LnBuZw==/32x32#/yzKHOQ.png	(from https://nusan.itch.io/alone-in-pico)
08:57:06	906232/906232	---M--	200	added ('OK')	image/jpeg	etag:1523806689	https://img.itch.zone/aW1hZ2UvMTA0NjgyLzQ4NjMzMS5qcGc=/original/UvETHd.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvMTA0NjgyLzQ4NjMzMS5qcGc=/original/UvETHd.jpg	(from https://nusan.itch.io/non-euclidean-room)
08:57:24	3884/3884	---M--	200	added ('OK')	image/jpeg	etag:1522186908	https://img.itch.zone/aW1hZ2UyL3VzZXIvNTE0MjEvNjgwNDI3LmpwZw==/25x25%23/kCw77g.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvNTE0MjEvNjgwNDI3LmpwZw==/25x25#/kCw77g.jpg	(from https://nusan.itch.io/alone-in-pico)
08:57:32	4392/4392	---M--	200	added ('OK')	image/png	etag:1522222334	https://img.itch.zone/aW1hZ2UyL3VzZXIvMzgxODUvMTI2NTEyLnBuZw==/25x25%23/UgPC7K.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvMzgxODUvMTI2NTEyLnBuZw==/25x25#/UgPC7K.png	(from https://nusan.itch.io/alone-in-pico)
08:57:34	25/25	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2015:57:35%20GMT	https://img.itch.zone/aW1hZ2UyL3VzZXIvMTAyNDgyLzMxMDEzMC5wbmc=/25x25%23/t+y5Nc.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvMTAyNDgyLzMxMDEzMC5wbmc=/25x25#/t+y5Nc.png	(from https://nusan.itch.io/alone-in-pico)
08:57:38	1010/1010	---M--	200	added ('OK')	image/png	etag:1516044397	https://img.itch.zone/aW1hZ2UyL3VzZXIvNTA0NzgvODg0MTI3LnBuZw==/25x25%23/Gql1pW.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvNTA0NzgvODg0MTI3LnBuZw==/25x25#/Gql1pW.png	(from https://nusan.itch.io/alone-in-pico)
08:57:46	1318/1318	---M--	200	added ('OK')	image/png	etag:1522200095	https://img.itch.zone/aW1hZ2UyL3VzZXIvMTQ3NTUzLzI3MDU2Ni5wbmc=/25x25%23/FODnPp.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvMTQ3NTUzLzI3MDU2Ni5wbmc=/25x25#/FODnPp.png	(from https://nusan.itch.io/alone-in-pico)
08:57:48	486/486	---M--	200	added ('OK')	image/jpeg	etag:1501826451	https://img.itch.zone/aW1hZ2UyL3VzZXIvMzQxMzQvNjA0MDMxLmpwZw==/25x25%23/BJ4ODW.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvMzQxMzQvNjA0MDMxLmpwZw==/25x25#/BJ4ODW.jpg	(from https://nusan.itch.io/alone-in-pico)
08:57:50	3773/3773	---M--	200	added ('OK')	image/jpeg	etag:1501830717	https://img.itch.zone/aW1hZ2UyL3VzZXIvNDMwMjcvMjQzNTQ0LmpwZw==/25x25%23/TI1AHQ.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvNDMwMjcvMjQzNTQ0LmpwZw==/25x25#/TI1AHQ.jpg	(from https://nusan.itch.io/alone-in-pico)
08:57:53	25/25	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2015:57:53%20GMT	https://img.itch.zone/aW1hZ2UvNzcxNzkvMzU5Njg3LmdpZg==/347x500/O+P7Xt.gif	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzcxNzkvMzU5Njg3LmdpZg==/347x500/O+P7Xt.af.delayed	(from https://nusan.itch.io/alone-in-pico)
08:57:56	833031/833031	---M--	200	added ('OK')	image/gif	etag:1523980671	https://img.itch.zone/aW1hZ2UvNzcxNzkvMzU5Njg3LmdpZg==/original/5%2FOphp.gif	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzcxNzkvMzU5Njg3LmdpZg==/original/5/Ophp.gif	(from https://nusan.itch.io/alone-in-pico)
08:57:56	25/25	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2015:57:57%20GMT	https://img.itch.zone/aW1hZ2UvNzcxNzkvMzU5Njg4LmdpZg==/original/+vs7x%2F.gif	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzcxNzkvMzU5Njg4LmdpZg==/original/+vs7x/.b2.delayed	(from https://nusan.itch.io/alone-in-pico)
08:57:57	435860/435860	---M--	200	added ('OK')	image/gif	etag:1523980674	https://img.itch.zone/aW1hZ2UvNzcxNzkvMzU5Njg5LmdpZg==/original/2q%2FXqg.gif	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzcxNzkvMzU5Njg5LmdpZg==/original/2q/Xqg.gif	(from https://nusan.itch.io/alone-in-pico)
08:57:59	435860/435860	---M--	200	added ('OK')	image/gif	etag:1523585316	https://img.itch.zone/aW1hZ2UvNzcxNzkvMzU5Njg5LmdpZg==/347x500/A5afse.gif	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzcxNzkvMzU5Njg5LmdpZg==/347x500/A5afse.gif	(from https://nusan.itch.io/alone-in-pico)
08:58:04	2835/2835	---M--	200	added ('OK')	image/png	etag:1523980684	https://img.itch.zone/aW1hZ2UvNzUzMDgvMzQ4ODkzLnBuZw==/32x32%23/yWvNTM.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzUzMDgvMzQ4ODkzLnBuZw==/32x32#/yWvNTM.png	(from https://nusan.itch.io/cyclo-8)
08:58:10	890032/890032	---M--	200	added ('OK')	image/gif	etag:1523585316	https://img.itch.zone/aW1hZ2UvNzcxNzkvMzU5Njg4LmdpZg==/347x500/EvF9RS.gif	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzcxNzkvMzU5Njg4LmdpZg==/347x500/EvF9RS.gif	(from https://nusan.itch.io/alone-in-pico)
08:58:24	1280/1280	---M--	200	added ('OK')	image/jpeg	etag:1523980704	https://img.itch.zone/aW1hZ2UyL3VzZXIvMTAxNjQ0OC8xMTIxMzc3LmpwZw==/25x25%23/fYqvkt.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvMTAxNjQ0OC8xMTIxMzc3LmpwZw==/25x25#/fYqvkt.jpg	(from https://nusan.itch.io/cyclo-8)
08:58:28	1292/1292	---M--	200	added ('OK')	image/png	etag:1512525309	https://img.itch.zone/aW1hZ2UyL3VzZXIvNjQ5MDAxLzcwMDgxNy5wbmc=/25x25%23/f6jUlZ.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvNjQ5MDAxLzcwMDgxNy5wbmc=/25x25#/f6jUlZ.png	(from https://nusan.itch.io/cyclo-8)
08:58:37	1010033/1010033	---M--	200	added ('OK')	image/gif	etag:1523980710	https://img.itch.zone/aW1hZ2UvNzUzMDgvMzQ4ODk4LmdpZg==/original/SMq0Kt.gif	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzUzMDgvMzQ4ODk4LmdpZg==/original/SMq0Kt.gif	(from https://nusan.itch.io/cyclo-8)
08:58:40	1010033/1010033	---M--	200	added ('OK')	image/gif	etag:1523980713	https://img.itch.zone/aW1hZ2UvNzUzMDgvMzQ4ODk4LmdpZg==/347x500/xXZNVH.gif	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzUzMDgvMzQ4ODk4LmdpZg==/347x500/xXZNVH.gif	(from https://nusan.itch.io/cyclo-8)
08:58:55	1696818/1696818	---M--	200	added ('OK')	image/gif	etag:1523980715	https://img.itch.zone/aW1hZ2UvNzUzMDgvMzQ4ODk3LmdpZg==/original/RH%2Fhs3.gif	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzUzMDgvMzQ4ODk3LmdpZg==/original/RH/hs3.gif	(from https://nusan.itch.io/cyclo-8)
08:58:57	1696818/1696818	---M--	200	added ('OK')	image/gif	etag:1523980716	https://img.itch.zone/aW1hZ2UvNzUzMDgvMzQ4ODk3LmdpZg==/347x500/T8bH90.gif	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzUzMDgvMzQ4ODk3LmdpZg==/347x500/T8bH90.gif	(from https://nusan.itch.io/cyclo-8)
08:59:11	3969/3969	---M--	200	added ('OK')	image/png	etag:1523228530	https://img.itch.zone/aW1hZ2UyL3VzZXIvMTAzNzk5NS8xMTU2NjMzLnBuZw==/25x25%23/VFfFhk.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvMTAzNzk5NS8xMTU2NjMzLnBuZw==/25x25#/VFfFhk.png	(from https://nusan.itch.io/pcraft)
08:59:13	1211/1211	---M--	200	added ('OK')	image/png	etag:1521683048	https://img.itch.zone/aW1hZ2UyL3VzZXIvODA1MDgzLzExMjg4NzAucG5n/25x25%23/%2FMFGJS.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvODA1MDgzLzExMjg4NzAucG5n/25x25#/MFGJS.png	(from https://nusan.itch.io/pcraft)
08:59:31	1362/1362	---M--	200	added ('OK')	image/jpeg	etag:1514845574	https://img.itch.zone/aW1hZ2UyL3VzZXIvMTM2NzE2LzYwMjg4Mi5qcGc=/25x25%23/NmUVeH.jpg	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvMTM2NzE2LzYwMjg4Mi5qcGc=/25x25#/NmUVeH.jpg	(from https://nusan.itch.io/pcraft)
08:59:34	3429/3429	---M--	200	added ('OK')	image/png	etag:1519072546	https://img.itch.zone/aW1hZ2UyL3VzZXIvODAzMDUwLzEwNzEwMTcucG5n/25x25%23/VDzzg4.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvODAzMDUwLzEwNzEwMTcucG5n/25x25#/VDzzg4.png	(from https://nusan.itch.io/pcraft)
08:59:53	25/25	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2015:59:53%20GMT	https://img.itch.zone/aW1hZ2UvNzUxNjEvMzQ4MTUxLmdpZg==/347x500/W+YV0C.gif	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzUxNjEvMzQ4MTUxLmdpZg==/347x500/W+YV0C.cb.delayed	(from https://nusan.itch.io/pcraft)
09:00:03	2488/2488	---M--	200	added ('OK')	image/png	etag:1523980803	https://img.itch.zone/aW1hZ2UvNzUzMzIvMzQ5MDUzLnBuZw==/32x32%23/YtSJn2.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzUzMzIvMzQ5MDUzLnBuZw==/32x32#/YtSJn2.png	(from https://nusan.itch.io/photophobia)
09:00:09	1751399/1751399	---M--	200	added ('OK')	image/gif	etag:1523980791	https://img.itch.zone/aW1hZ2UvNzUxNjEvMzQ4MTUxLmdpZg==/original/yW98lb.gif	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzUxNjEvMzQ4MTUxLmdpZg==/original/yW98lb.gif	(from https://nusan.itch.io/pcraft)
09:00:10	1354462/1354462	---M--	200	added ('OK')	image/gif	etag:1523980794	https://img.itch.zone/aW1hZ2UvNzUxNjEvMzQ4MTUyLmdpZg==/original/RX3iwG.gif	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzUxNjEvMzQ4MTUyLmdpZg==/original/RX3iwG.gif	(from https://nusan.itch.io/pcraft)
09:00:13	1354462/1354462	---M--	200	added ('OK')	image/gif	etag:1510912170	https://img.itch.zone/aW1hZ2UvNzUxNjEvMzQ4MTUyLmdpZg==/347x500/Txukzw.gif	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzUxNjEvMzQ4MTUyLmdpZg==/347x500/Txukzw.gif	(from https://nusan.itch.io/pcraft)
09:00:28	374627/374627	---M--	200	added ('OK')	image/png	etag:1523980825	https://img.itch.zone/aW1hZ2UvNzUzMzIvMzQ5MDU2LnBuZw==/original/4iZ8XA.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzUzMzIvMzQ5MDU2LnBuZw==/original/4iZ8XA.png	(from https://nusan.itch.io/photophobia)
09:00:28	116476/116476	---M--	200	added ('OK')	image/png	etag:1523980827	https://img.itch.zone/aW1hZ2UvNzUzMzIvMzQ5MDU2LnBuZw==/347x500/%2FZb5lk.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzUzMzIvMzQ5MDU2LnBuZw==/347x500/Zb5lk.png	(from https://nusan.itch.io/photophobia)
09:00:28	25/25	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2016:00:29%20GMT	https://img.itch.zone/aW1hZ2UvNzUzMzIvMzQ5MDU3LnBuZw==/original/yXO+c8.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzUzMzIvMzQ5MDU3LnBuZw==/original/yXO+c8.d4.delayed	(from https://nusan.itch.io/photophobia)
09:00:31	127881/127881	---M--	200	added ('OK')	image/png	etag:1523980830	https://img.itch.zone/aW1hZ2UvNzUzMzIvMzQ5MDU3LnBuZw==/347x500/552qBz.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzUzMzIvMzQ5MDU3LnBuZw==/347x500/552qBz.png	(from https://nusan.itch.io/photophobia)
09:00:35	2083/2083	---M--	200	added ('OK')	image/png	etag:1523196556	https://img.itch.zone/aW1hZ2UvNzUyNDAvMzQ4NjMzLnBuZw==/32x32%23/EsrANu.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzUyNDAvMzQ4NjMzLnBuZw==/32x32#/EsrANu.png	(from https://nusan.itch.io/path-of-supernova)
11:15:13	258324/258324	---M--	200	added ('OK')	image/png	etag:1523988912	https://img.itch.zone/aW1hZ2UvNzUyNDAvMzQ4NjQwLnBuZw==/original/b5FZec.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzUyNDAvMzQ4NjQwLnBuZw==/original/b5FZec.png	(from https://nusan.itch.io/path-of-supernova)
11:15:13	80162/80162	---M--	200	added ('OK')	image/png	etag:1523988913	https://img.itch.zone/aW1hZ2UvNzUyNDAvMzQ4NjQwLnBuZw==/347x500/sv7Y%2FX.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzUyNDAvMzQ4NjQwLnBuZw==/347x500/sv7Y/X.png	(from https://nusan.itch.io/path-of-supernova)
11:15:14	25/25	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Apr%202018%2018:15:14%20GMT	https://img.itch.zone/aW1hZ2UvNzUyNDAvMzQ4NjQxLnBuZw==/original/pGJM+H.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzUyNDAvMzQ4NjQxLnBuZw==/original/pGJM+H.de.delayed	(from https://nusan.itch.io/path-of-supernova)
11:15:17	43272/43272	---M--	200	added ('OK')	image/png	etag:1523988917	https://img.itch.zone/aW1hZ2UvNzUyNDAvMzQ4NjQxLnBuZw==/347x500/oLNu6H.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzUyNDAvMzQ4NjQxLnBuZw==/347x500/oLNu6H.png	(from https://nusan.itch.io/path-of-supernova)
11:15:19	36893/36893	---M--	200	added ('OK')	image/png	etag:1523988919	https://img.itch.zone/aW1hZ2UvNzUyNDAvMzQ4NjQyLnBuZw==/347x500/p6eKAs.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzUyNDAvMzQ4NjQyLnBuZw==/347x500/p6eKAs.png	(from https://nusan.itch.io/path-of-supernova)
11:15:20	203182/203182	---M--	200	added ('OK')	image/png	etag:1523988918	https://img.itch.zone/aW1hZ2UvNzUyNDAvMzQ4NjQyLnBuZw==/original/Cr7VbM.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzUyNDAvMzQ4NjQyLnBuZw==/original/Cr7VbM.png	(from https://nusan.itch.io/path-of-supernova)
11:15:27	2286/2286	---M--	200	added ('OK')	image/png	etag:1523749315	https://img.itch.zone/aW1hZ2UvNzcxNzcvMzU5Njc4LnBuZw==/32x32%23/XRrdyx.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UvNzcxNzcvMzU5Njc4LnBuZw==/32x32#/XRrdyx.png	(from https://nusan.itch.io/rain-culture)
11:15:49	747/747	---M--	200	added ('OK')	image/png	etag:1513726932	https://img.itch.zone/aW1hZ2UyL3VzZXIvMzMxOTUvOTc0MTQ2LnBuZw==/25x25%23/lDraM0.png	C:/users/crossover/Desktop/My%20Android%20Downloads/Combo%20Pool/img.itch.zone/aW1hZ2UyL3VzZXIvMzMxOTUvOTc0MTQ2LnBuZw==/25x25#/lDraM0.png	(from https://nusan.itch.io/rain-culture)
